step,ee_x,ee_y,ee_z,grip,a0,a1,a2,a3,a4,a5,a6,a7
132,0.5488487,0.13842586,0.30286235,0.017815039,0.003189040580764413,0.0016494496958330274,-0.006105541717261076,0.000330968206981197,-0.0002087831380777061,-0.0005524232401512563,-0.9999997615814209,-0.004579678177833557
133,0.54904115,0.13853133,0.3025824,0.017815039,0.0030113072134554386,0.0014980711275711656,-0.006045743357390165,0.00033760181395336986,-0.0002629412047099322,-0.0006305936840362847,-0.9999997019767761,-0.004747618455439806
134,0.5494766,0.13876097,0.30178118,0.017815039,0.0026178336702287197,0.0010929401032626629,-0.005607504863291979,0.00039043236756697297,-0.00036596800782717764,-0.0015258798375725746,-0.9999986886978149,-0.005137823987752199
135,0.5497769,0.1389344,0.30109906,0.017815039,0.0023532635532319546,0.0006520477472804487,-0.005280122626572847,0.00044612030615098774,-0.0004217768437229097,-0.0019423729972913861,-0.9999979138374329,-0.005815854296088219
136,0.5500031,0.13903606,0.3006546,0.017815039,0.0021097715944051743,0.00028134669992141426,-0.005099375732243061,0.0004594946512952447,-0.0003830370551440865,-0.0015798818785697222,-0.9999985694885254,-0.006480376236140728
137,0.5502725,0.13912863,0.30004367,0.017790085,0.0018747126450762153,-0.00036996076232753694,-0.004886881913989782,0.0004500308132264763,-0.00031973625300452113,-0.0030656622257083654,-0.9999951720237732,-0.00788242369890213
138,0.5504431,0.13913624,0.29961708,0.017790085,0.0017479726811870933,-0.0008348015835508704,-0.004737239331007004,0.00045211685937829316,-0.00025986062246374786,-0.0033849626779556274,-0.999994158744812,-0.009027432650327682
139,0.55066454,0.13911399,0.29900247,0.017790085,0.001641200971789658,-0.0016140786465257406,-0.004430925473570824,0.00045652088010683656,-0.000146588878124021,-0.004544546362012625,-0.9999895691871643,-0.011401619762182236
140,0.5507554,0.13904916,0.29871324,0.017790085,0.0016735059907659888,-0.0023356471210718155,-0.004371962044388056,0.00043262861436232924,-8.708866516826674e-05,-0.005278761964291334,-0.9999859929084778,-0.014724843204021454
141,0.55083036,0.13894074,0.29842108,0.017790085,0.0017714499263092875,-0.002871681470423937,-0.004257336258888245,0.00043152394937351346,-0.00011549276678124443,-0.006635874044150114,-0.9999778866767883,-0.019524311646819115
142,0.55096686,0.13873811,0.2979546,0.016304048,0.0018967975629493594,-0.00354838278144598,-0.003954961895942688,0.0003767292946577072,-0.0001457503967685625,-0.006955469958484173,-0.9999757409095764,-0.02327432483434677
143,0.5511282,0.13848396,0.29759243,0.016304048,0.0020267090294510126,-0.004154591355472803,-0.003632614389061928,0.0002287396928295493,-0.00011005306441802531,-0.007115405984222889,-0.9999746680259705,-0.027941210195422173
144,0.55128187,0.1381854,0.2973052,0.016304048,0.0021059850696474314,-0.004440090153366327,-0.0032947473227977753,0.00010500447388039902,-5.2662595408037305e-05,-0.007000433746725321,-0.9999755024909973,-0.030274653807282448
145,0.5514843,0.13783409,0.2969035,0.016304048,0.002253596903756261,-0.004763610661029816,-0.0027146677020937204,2.6302182959625497e-05,-8.780702046351507e-05,-0.007533519994467497,-0.9999716281890869,-0.031441375613212585
146,0.5516651,0.13743812,0.29658088,0.016304048,0.0023200195282697678,-0.004980762023478746,-0.0023217310663312674,3.6601129977498204e-05,0.00017477797518949956,0.006635346915572882,0.9999779462814331,-0.03202473372220993
147,0.5518364,0.13706002,0.29636303,0.016304048,0.002296924125403166,-0.00503004202619195,-0.002073276089504361,9.624543599784374e-05,0.00023312526172958314,0.005913760047405958,0.999982476234436,-0.0323164165019989
148,0.5520713,0.13659818,0.29615682,0.016304048,0.002162011805921793,-0.00488383648917079,-0.001846224651671946,0.00022075785091146827,0.00021673338778782636,0.005163240246474743,0.9999866485595703,-0.03246225416660309
149,0.5523533,0.1360076,0.29590687,0.016201608,0.0020205769687891006,-0.00481695169582963,-0.0015606543747708201,0.00031362142181023955,0.00022992603771854192,0.004021571949124336,0.9999918341636658,-0.03233029693365097
150,0.5526235,0.13542686,0.2956931,0.016201608,0.0018825815059244633,-0.004791362211108208,-0.0013284244341775775,0.000407842657295987,0.0002191874518757686,0.003767874324694276,0.9999927878379822,-0.03236675634980202
151,0.55275464,0.13516459,0.2955896,0.016201608,0.0017829673597589135,-0.004834286868572235,-0.0012171746930107474,0.0004486773395910859,0.00021651401766575873,0.003368621226400137,0.9999942183494568,-0.03238498419523239
152,0.5529576,0.13471429,0.29541677,0.016201608,0.0015831212513148785,-0.0045899213291704655,-0.0010678543476387858,0.0005078770336695015,0.00026970304315909743,0.002831399207934737,0.9999958276748657,-0.03239409998059273
153,0.55311245,0.13434836,0.2953153,0.016201608,0.0014089912874624133,-0.004355902783572674,-0.0010148168075829744,0.0005617853603325784,0.0003130380355287343,0.0021719099022448063,0.9999974370002747,-0.032398659735918045
154,0.55338925,0.13377874,0.29511744,0.016201608,0.0010412837145850062,-0.003847005544230342,-0.0010613681515678763,0.0006388208130374551,0.00039227984962053597,0.0010480517521500587,0.9999991655349731,-0.032400935888290405
155,0.5535595,0.13340168,0.29501334,0.016201608,0.0008178030839189887,-0.0034625816624611616,-0.0012143495259806514,0.0006947509245947003,0.0004391043621581048,0.00029709303635172546,0.9999996423721313,-0.032402075827121735
156,0.55368024,0.13312967,0.29490608,0.016201608,0.0006663809181191027,-0.0030993002001196146,-0.0013566284906119108,0.0007270033820532262,0.00050321378512308,-0.00032361020566895604,0.9999995827674866,-0.0324026457965374
157,0.5538892,0.13268352,0.2946743,0.008547502,0.0004407369124237448,-0.0023859639186412096,-0.0014551739441230893,0.0008684936328791082,0.0006199760246090591,-0.0014953993959352374,0.9999983310699463,-0.017094718292355537
158,0.5539916,0.13259234,0.29470932,0.008547502,0.0003099503228440881,-0.0020785576198250055,-0.0017089282628148794,0.0010173029731959105,0.0005271328845992684,-0.0017417824128642678,0.9999978542327881,-0.017094861716032028
159,0.5541893,0.13250487,0.2948578,0.008547502,7.141652895370498e-05,-0.0017876307247206569,-0.00201300997287035,0.0013463424984365702,0.00032328322413377464,-0.0018725866684690118,0.9999973177909851,-0.0170949324965477
160,0.5548947,0.13212508,0.29567793,0.0028610968,-0.000879094994161278,-0.0009184806840494275,-0.0030309169087558985,0.002535542706027627,-0.00033435228397138417,-0.0026062498800456524,0.9999933242797852,-0.005722158122807741
161,0.55491835,0.13209492,0.29568473,0.0028610968,-0.0011550096096470952,-0.00046565092634409666,-0.0031462933402508497,0.0025526515673846006,-0.00033601390896365047,-0.00286013912409544,0.9999926090240479,-0.005722175817936659
162,0.5549021,0.1321204,0.29564267,0.0028610968,-0.0013532500015571713,-0.0001957170170499012,-0.0031378052663058043,0.0025351066142320633,-0.0002993420639541,-0.0029923676047474146,0.9999922513961792,-0.005722184665501118
163,0.55486447,0.1322261,0.29540905,0.0028610968,-0.0016911852871999145,1.5821178749320097e-05,-0.002785969991236925,0.0024649526458233595,-0.00010986137931467965,-0.003110211342573166,0.9999921321868896,-0.0057221888564527035
164,0.55486435,0.13222615,0.29536662,0.0028610968,-0.0019323454471305013,0.00019283928850200027,-0.0026518350932747126,0.0024553625844419003,-7.490608550142497e-05,-0.003101171925663948,0.9999921917915344,-0.00572219118475914
165,0.5548504,0.13223325,0.29535806,0.0028610968,-0.002082027029246092,0.00029834129964001477,-0.0025585435796529055,0.002454916248098016,-6.20674982201308e-05,-0.0030774001497775316,0.9999922513961792,-0.005722192581743002
166,0.5547976,0.13228293,0.29522753,0.0028610968,-0.0026416738983243704,0.000426097511081025,-0.001772219780832529,0.0024043137673288584,5.893763227504678e-05,-0.003977598622441292,0.9999892115592957,-0.005722193047404289
167,0.5546718,0.13238597,0.2950748,0.0028610968,-0.0030768723227083683,0.0004169803869444877,-0.0004543722316157073,0.0023303222842514515,0.00022742275905329734,-0.0040853978134691715,0.9999889135360718,-0.005722193047404289
168,0.5545471,0.13244487,0.29498783,0.0019952818,-0.0033314155880361795,0.0003653747553471476,0.0013570176670327783,0.0022823461331427097,0.0003463064203970134,-0.003853047965094447,0.999989926815033,-0.003990563564002514
169,0.55450356,0.13248064,0.2950364,0.0019952818,-0.0034960522316396236,0.0003109021345153451,0.0026551918126642704,0.002295604208484292,0.0003274776681791991,-0.003921208903193474,0.9999896287918091,-0.003990563564002514
170,0.5544634,0.13248079,0.29504415,0.0019952818,-0.003565301652997732,0.0002898321545217186,0.003587876446545124,0.0022934533189982176,0.0003491997194942087,-0.004021642729640007,0.9999892115592957,-0.003990563564002514
171,0.5544326,0.1324747,0.2950909,0.0019952818,-0.00359405972994864,0.0002781800285447389,0.004294034093618393,0.002307717688381672,0.0003358111425768584,-0.004073450341820717,0.9999889731407166,-0.003990563564002514
172,0.5543177,0.13251005,0.29511946,0.0019952818,-0.003305091056972742,0.00017111728084273636,0.007342841010540724,0.0023030778393149376,0.000388081040000543,-0.004842191934585571,0.9999855756759644,-0.003990563564002514
173,0.55428684,0.13253489,0.29512787,0.0019952818,-0.003138819942250848,0.00010059559281216934,0.00926646776497364,0.002297456841915846,0.00039579725125804543,-0.00496641406789422,0.9999849200248718,-0.003990563564002514
174,0.5542664,0.13254327,0.2952689,0.0019952818,-0.003050641855224967,6.938025035196915e-05,0.01009145937860012,0.002346823690459132,0.0003156469902023673,-0.004826737567782402,0.9999855756759644,-0.003990563564002514
175,0.55404985,0.13260187,0.29591018,0.0019952818,-0.0021028644405305386,-5.475973739521578e-05,0.014152457006275654,0.002482789335772395,0.00022614598856307566,-0.006266531068831682,0.9999772310256958,-0.003990563564002514
176,0.55383635,0.13272308,0.29686657,0.0019952818,-0.0010845072101801634,-0.0002899751125369221,0.018270887434482574,0.0026258283760398626,0.00019676364900078624,-0.0073464433662593365,0.9999695420265198,-0.003990563564002514
177,0.55383015,0.13273534,0.29693636,0.0019952818,-0.0006758770905435085,-0.00035924583789892495,0.020738497376441956,0.0026310074608772993,0.00020115530060138553,-0.007272325921803713,0.9999700784683228,-0.003990563564002514
178,0.55380106,0.13276261,0.29722798,0.0019952818,-0.0004455885209608823,-0.0004150138993281871,0.021715611219406128,0.002696746028959751,0.00012910856457892805,-0.007094727363437414,0.9999712109565735,-0.003990563564002514
179,0.5536322,0.13285829,0.30008087,0.0019952818,0.00028793944511562586,-0.0007489388808608055,0.024224765598773956,0.003170986892655492,-0.0001613343192730099,-0.008835558779537678,0.999955952167511,-0.003990563564002514
180,0.5533562,0.13288264,0.30299956,0.0019952818,0.0010815765708684921,-0.0012157331220805645,0.026881976053118706,0.003402704605832696,-0.00018606253433972597,-0.009055045433342457,0.9999532103538513,-0.003990563564002514
181,0.5532539,0.13284644,0.30653435,0.0019910133,0.0015533196274191141,-0.0019813445396721363,0.029557878151535988,0.003704729024320841,-0.0006532754632644355,-0.010040424764156342,0.9999425411224365,-0.003982026595622301
182,0.5531209,0.13266894,0.310815,0.0017411517,0.0017676433781161904,-0.002961627906188369,0.03181576728820801,0.00391352316364646,-0.0011529361363500357,-0.009926450438797474,0.999942421913147,-0.003482303349301219
183,0.55303997,0.13260382,0.31197298,0.0017411517,0.0018001210410147905,-0.003608661936596036,0.034424737095832825,0.0038653507363051176,-0.0011623299214988947,-0.01012195274233818,0.9999406337738037,-0.003482303349301219
184,0.552572,0.13193153,0.31903887,0.0017411517,0.0014368175761774182,-0.004632577300071716,0.03391845524311066,0.0028721806593239307,-0.000924654072150588,-0.011649503372609615,0.9999275803565979,-0.003482303349301219
185,0.5524359,0.13133357,0.32438195,0.0017411517,0.0005982791190035641,-0.005601988639682531,0.03405855596065521,0.002507255645468831,-0.0008876218344084918,-0.011349952779710293,0.999932050704956,-0.003482303349301219
186,0.5523459,0.1305834,0.3298173,0.001096305,-0.000798036518972367,-0.006817216519266367,0.03465547785162926,0.0022270020563155413,-0.0012168927351012826,-0.011571072041988373,0.9999298453330994,-0.0021926099434494972
187,0.55214244,0.12957878,0.3351704,0.001096305,-0.002303535118699074,-0.007835733704268932,0.03470507264137268,0.0018346855649724603,-0.000743628479540348,-0.012652226723730564,0.9999179840087891,-0.0021926099434494972
188,0.5521012,0.1293565,0.33638045,0.001096305,-0.0032840881031006575,-0.008802849799394608,0.03657950833439827,0.0017927124863490462,-0.0005502125131897628,-0.012502194382250309,0.9999200701713562,-0.0021926099434494972
189,0.55169874,0.12850328,0.34028712,0.001096305,-0.0038489950820803642,-0.009115474298596382,0.03531475365161896,0.0017926122527569532,-0.0001959462824743241,-0.011299660429358482,0.9999345541000366,-0.0021926099434494972
190,0.55142707,0.12753446,0.3446579,0.001096305,-0.005426303017884493,-0.010262491181492805,0.03479456901550293,0.0018775943899527192,-0.0004066297260578722,-0.011923919431865215,0.9999270439147949,-0.0021926099434494972
191,0.5509247,0.12683539,0.3474975,0.001096305,-0.0064270687289536,-0.011337289586663246,0.034919023513793945,0.0018493105890229344,-0.0002700208278838545,-0.011298438534140587,0.9999344348907471,-0.0021926099434494972
192,0.5496571,0.12471861,0.3545434,0.001096305,-0.007418803870677948,-0.012143569067120552,0.03180157393217087,0.001476512523368001,0.00034717138623818755,-0.009217267856001854,0.9999563694000244,-0.0021926099434494972
193,0.54857975,0.12278617,0.3601036,0.00109532,-0.009151979349553585,-0.01427577342838049,0.030545439571142197,0.0010407319059595466,0.0002721196215134114,-0.007523494306951761,0.9999710917472839,-0.002190639963373542
194,0.54750204,0.12066211,0.36490536,0.00109532,-0.011110398918390274,-0.017376473173499107,0.03003540076315403,0.0006453474052250385,0.0004002625064458698,-0.0022665210999548435,0.9999971389770508,-0.002190639963373542
195,0.5461864,0.11820437,0.36979565,0.00109532,-0.013039954006671906,-0.021485017612576485,0.029265694320201874,0.00018016982357949018,0.0011077597737312317,0.0008259847527369857,0.9999990463256836,-0.002190639963373542
196,0.54581755,0.11761153,0.3709584,0.00109532,-0.014499139972031116,-0.02479633316397667,0.03039412572979927,6.11664290772751e-05,0.0014406585833057761,0.0014013511827215552,0.9999979734420776,-0.002190639963373542
197,0.54356605,0.11253145,0.3776649,0.00109532,-0.015336394309997559,-0.027757562696933746,0.02707463689148426,-0.0001964759867405519,0.0018614082364365458,0.008071728982031345,0.9999656677246094,-0.002190639963373542
198,0.54149246,0.10822286,0.3823952,0.00109532,-0.01634444110095501,-0.032909177243709564,0.025650201365351677,-0.0002750550047494471,0.0024920280557125807,0.013497886247932911,0.9999057650566101,-0.002190639963373542
199,0.5406203,0.105915025,0.38426965,0.00109532,-0.01763947121798992,-0.037784017622470856,0.02613077685236931,-0.00038121044053696096,0.0028122880030423403,0.01679866760969162,0.9998548626899719,-0.002190639963373542
200,0.54034054,0.10535361,0.38482597,0.00109532,-0.018669823184609413,-0.041641220450401306,0.02698875404894352,-0.00039345090044662356,0.002822462236508727,0.017689581960439682,0.9998394846916199,-0.002190639963373542
201,0.5401781,0.104810975,0.38517863,0.00109532,-0.019450819119811058,-0.044024087488651276,0.0275603998452425,-0.00042929721530526876,0.002875763922929764,0.01814398355782032,0.9998311400413513,-0.002190639963373542
202,0.5388146,0.10133945,0.38771483,0.00109532,-0.019268568605184555,-0.04451681673526764,0.026159700006246567,-0.0005717468447983265,0.0028907801024615765,0.020166045054793358,0.9997922778129578,-0.002190639963373542
203,0.5371267,0.09702644,0.39003357,0.00109532,-0.018873725086450577,-0.044741787016391754,0.025128144770860672,0.001100520370528102,-0.0032324735075235367,-0.021173054352402687,-0.9997699856758118,-0.002190639963373542
204,0.53452134,0.09080684,0.39394364,0.00109532,-0.018647121265530586,-0.046742748469114304,0.023449666798114777,-0.0007388002704828978,0.0027572710532695055,0.0259805116802454,0.9996583461761475,-0.002190639963373542
205,0.5334518,0.08792617,0.39528123,0.0010946633,-0.01952757127583027,-0.050493381917476654,0.023833882063627243,-0.0006374975782819092,0.0025133804883807898,0.02803632616996765,0.9996035695075989,-0.0021893265657126904
206,0.53171074,0.083336376,0.39729562,0.0010946633,-0.019538452848792076,-0.05171851068735123,0.023234451189637184,0.0007732786471024156,-0.0020542836282402277,-0.02924119308590889,-0.9995699524879456,-0.0021893265657126904
207,0.5269741,0.07194167,0.40217456,0.001094335,-0.017990628257393837,-0.05051703751087189,0.020466875284910202,0.0008407144923694432,-0.0008464724523946643,-0.033382341265678406,-0.999441921710968,-0.0021886699832975864
208,0.5235978,0.06377504,0.40557885,0.001094335,-0.018086720257997513,-0.052871398627758026,0.0190424807369709,0.0006146740051917732,-0.0003295215719845146,-0.03603067994117737,-0.9993504285812378,-0.0021886699832975864
209,0.520715,0.056247197,0.40818313,0.001094335,-0.01892690360546112,-0.055760785937309265,0.018193591386079788,0.0006607780233025551,-0.00022452847042586654,-0.03825168311595917,-0.9992678761482239,-0.0021886699832975864
210,0.5188709,0.051207833,0.40992635,0.001094335,-0.01982663758099079,-0.0580272376537323,0.017574947327375412,0.0006344543653540313,-2.1149000531295314e-05,-0.03727345913648605,-0.9993048906326294,-0.0021886699832975864
211,0.51775146,0.048438303,0.41090956,0.001094335,-0.02067878097295761,-0.0602707602083683,0.017307134345173836,0.0005905602010898292,6.701697566313669e-05,-0.03735608980059624,-0.9993018507957458,-0.0021886699832975864
212,0.5145183,0.039702773,0.41328624,0.001094335,-0.020351959392428398,-0.058009788393974304,0.015669459477066994,0.0008042307454161346,0.00012159994366811588,-0.036200594156980515,-0.9993442296981812,-0.0021886699832975864
213,0.51095474,0.03045384,0.41599727,0.0010936783,-0.020489154383540154,-0.056362271308898926,0.013385429978370667,0.0009256533812731504,0.00010151056631002575,-0.037136465311050415,-0.999309778213501,-0.002187356585636735
214,0.5073465,0.02074505,0.4183758,0.0010936783,-0.020933952182531357,-0.05456448718905449,0.010887067764997482,0.0010019479086622596,0.0003692793834488839,-0.03711913153529167,-0.9993102550506592,-0.002187356585636735
215,0.5066448,0.018945621,0.41880816,0.0010936783,-0.022571329027414322,-0.05729563534259796,0.010298521257936954,0.0010365344351157546,0.0004237701650708914,-0.03680121898651123,-0.9993219971656799,-0.002187356585636735
216,0.5061306,0.017677315,0.4190098,0.0010936783,-0.023226652294397354,-0.05829261615872383,0.010018814355134964,0.0011046833824366331,0.00039253145223483443,-0.03590160980820656,-0.9993546605110168,-0.002187356585636735
217,0.50343317,0.011078184,0.42019024,0.0010936783,-0.022779617458581924,-0.05550266429781914,0.008206477388739586,0.0012315629282966256,0.0007135035120882094,-0.03379695490002632,-0.9994277358055115,-0.002187356585636735
218,0.5008802,0.0048786155,0.4209539,0.0010936783,-0.02254898101091385,-0.053473375737667084,0.006539912428706884,0.0015383773716166615,0.0008743469370529056,-0.03347732871770859,-0.9994379281997681,-0.002187356585636735
219,0.4958919,-0.006033788,0.42236304,0.0010936783,-0.021410811692476273,-0.0496712364256382,0.0031825746409595013,0.002045378088951111,0.0014670128002762794,-0.0343439094722271,-0.9994069337844849,-0.002187356585636735
220,0.49481982,-0.008491675,0.42256936,0.0010936783,-0.0228355024009943,-0.05188639089465141,0.0016552337910979986,0.002180373063310981,0.0015795296058058739,-0.03418152034282684,-0.9994120001792908,-0.002187356585636735
221,0.49393684,-0.010889747,0.4224421,0.0010936783,-0.02379152923822403,-0.05297716706991196,0.0007845706422813237,0.0023951218463480473,0.0014038978843018413,-0.033931490033864975,-0.9994202852249146,-0.002187356585636735
222,0.4896668,-0.019813713,0.42289987,0.0010936783,-0.02275530807673931,-0.05001579225063324,-0.0012897475389763713,0.0026962070260196924,0.0013279549311846495,-0.034678518772125244,-0.9993939995765686,-0.002187356585636735
223,0.4877229,-0.024043284,0.4226907,0.0010936783,-0.023258863016963005,-0.05033883824944496,-0.0022565340623259544,0.0030284016393125057,0.001101822592318058,-0.03346559777855873,-0.9994346499443054,-0.002187356585636735
224,0.48489895,-0.030041859,0.42264462,0.0010936783,-0.022927090525627136,-0.04915685951709747,-0.003332625376060605,0.003391156205907464,0.0009112455882132053,-0.032767731696367264,-0.9994568228721619,-0.002187356585636735
225,0.48252824,-0.035175864,0.42242324,0.0010936783,-0.02274654619395733,-0.04837970808148384,-0.004127383232116699,0.0036598858423531055,0.0006063743494451046,-0.03156605362892151,-0.9994947910308838,-0.002187356585636735
226,0.4789177,-0.042754076,0.42207357,0.0010936783,-0.021641964092850685,-0.04566624015569687,-0.004945621360093355,0.003814611118286848,7.02543038642034e-05,-0.030330291017889977,-0.9995326399803162,-0.002187356585636735
227,0.47766793,-0.045224655,0.42194042,0.0010936783,-0.022327488288283348,-0.046901773661375046,-0.005753372795879841,0.0038056368939578533,-0.00015380005061160773,-0.030636314302682877,-0.9995233416557312,-0.002187356585636735
228,0.4769973,-0.04675293,0.42174435,0.0010936783,-0.02283826284110546,-0.04763706400990486,-0.006139937788248062,0.0038461454678326845,-0.00037089522811584175,-0.02983945608139038,-0.9995472431182861,-0.002187356585636735
229,0.47637588,-0.047990814,0.4216567,0.0010936783,-0.023031331598758698,-0.04794279485940933,-0.006480197422206402,0.003900570096448064,-0.00047821312909945846,-0.029576558619737625,-0.9995548129081726,-0.002187356585636735
230,0.47253925,-0.056078836,0.42084494,0.0010936783,-0.021081125363707542,-0.04328581690788269,-0.0067954882979393005,0.004143599886447191,-0.0013184197014197707,-0.028551852330565453,-0.999582827091217,-0.002187356585636735
231,0.469057,-0.063228615,0.42009646,0.00109335,-0.019970007240772247,-0.04011781886219978,-0.007611209526658058,0.004005745518952608,-0.001879032701253891,-0.02790943905711174,-0.9996006488800049,-0.002186700003221631
232,0.4660758,-0.06941861,0.4193353,0.00109335,-0.019384827464818954,-0.03749725595116615,-0.008485029451549053,0.004007396288216114,-0.0020798093173652887,-0.025479082018136978,-0.9996651411056519,-0.002186700003221631
233,0.46595675,-0.06966483,0.41929275,0.00109335,-0.02046375162899494,-0.039035748690366745,-0.00925996620208025,0.00400815112516284,-0.0020996066741645336,-0.02530018799006939,-0.9996696710586548,-0.002186700003221631
234,0.46589813,-0.069785446,0.4192723,0.00109335,-0.02100413292646408,-0.039807483553886414,-0.00964827835559845,0.0040076193399727345,-0.002108116401359439,-0.02521921694278717,-0.9996716976165771,-0.002186700003221631
235,0.4613813,-0.0783433,0.41742635,0.0010930217,-0.019332870841026306,-0.033595237880945206,-0.00931942742317915,0.003486071014776826,-0.002666422864422202,-0.020499728620052338,-0.9997802376747131,-0.002186043420806527
236,0.45812255,-0.0839321,0.41596094,0.0010930217,-0.01942233368754387,-0.02997819520533085,-0.009579135105013847,0.0030307264532893896,-0.002737836679443717,-0.016132144257426262,-0.9998615384101868,-0.002186043420806527
237,0.45506895,-0.08881672,0.4144781,0.0010930217,-0.020414242520928383,-0.026981592178344727,-0.010511182248592377,0.002654485870152712,-0.0024462100118398666,-0.012974660843610764,-0.9999092817306519,-0.002186043420806527
238,0.45418715,-0.09016705,0.41402712,0.0010930217,-0.021899119019508362,-0.026715146377682686,-0.011501576751470566,0.0026029758155345917,-0.002345137996599078,-0.012679875828325748,-0.9999134540557861,-0.002186043420806527
239,0.45069417,-0.094173074,0.4122994,0.0010930217,-0.021961424499750137,-0.024268772453069687,-0.012235339730978012,0.0024987244978547096,-0.00201354525052011,-0.011199533008038998,-0.9999321103096008,-0.002186043420806527
240,0.44702816,-0.098030835,0.41034764,0.0010930217,-0.022268814966082573,-0.022199977189302444,-0.013199836015701294,0.0018616400193423033,-0.0017297596205025911,-0.008915729820728302,-0.9999570250511169,-0.002186043420806527
241,0.4462394,-0.09887513,0.4098828,0.0010930217,-0.023793581873178482,-0.022391051054000854,-0.014416721649467945,0.001701842062175274,-0.0016451521078124642,-0.008739319629967213,-0.9999589920043945,-0.002186043420806527
242,0.44248486,-0.10229394,0.40747377,0.0010930217,-0.023302987217903137,-0.020460722967982292,-0.014343108981847763,0.0011145791504532099,-0.0011023686965927482,-0.007476349361240864,-0.9999707937240601,-0.002186043420806527
243,0.44175324,-0.102907434,0.40703204,0.0010930217,-0.024404386058449745,-0.020791446790099144,-0.01526045985519886,0.0009544994682073593,-0.0010120022343471646,-0.008488855324685574,-0.9999629855155945,-0.002186043420806527
244,0.44056854,-0.10387966,0.40622824,0.0010930217,-0.024719102308154106,-0.0205660630017519,-0.01551503874361515,0.0008002581307664514,-0.000954347662627697,-0.00796631257981062,-0.9999675154685974,-0.002186043420806527
245,0.43748358,-0.10630667,0.40426782,0.0010930217,-0.02374075911939144,-0.019264059141278267,-0.015027428045868874,0.0007507606642320752,-0.0008437414653599262,-0.007808494847267866,-0.9999688863754272,-0.002186043420806527
246,0.4346224,-0.1084548,0.40244898,0.0010930217,-0.023266224190592766,-0.018438585102558136,-0.014838932082057,0.000864143599756062,-0.0007321795565076172,-0.007805420085787773,-0.9999688863754272,-0.002186043420806527
247,0.43195996,-0.11045116,0.4007966,0.0010930217,-0.02274509146809578,-0.01779976673424244,-0.014683755114674568,0.0009198836050927639,-0.0004385232168715447,-0.0077532753348350525,-0.9999694228172302,-0.002186043420806527
248,0.42907485,-0.11268324,0.39893782,0.0010930217,-0.022033389657735825,-0.017170362174510956,-0.014369692653417587,0.0009566410444676876,-0.00043624883983284235,-0.007476791273802519,-0.9999715089797974,-0.002186043420806527
249,0.4271688,-0.11413889,0.3976205,0.0010930217,-0.021814510226249695,-0.017125343903899193,-0.014297472313046455,0.001054635038599372,-0.0004037972539663315,-0.007458703126758337,-0.9999715685844421,-0.002186043420806527
250,0.42689836,-0.114342235,0.39745086,0.0010930217,-0.02238769270479679,-0.017627308145165443,-0.014750389382243156,0.0010660175466910005,-0.0003724817361216992,-0.007364493794739246,-0.9999722242355347,-0.002186043420806527
251,0.4237703,-0.11670615,0.39531675,0.0010926933,-0.020590947940945625,-0.016737472265958786,-0.013701929710805416,0.0008057848317548633,0.0001974593906197697,-0.007986759766936302,-0.9999677538871765,-0.0021853866055607796
252,0.4201746,-0.119364515,0.39287195,0.0010926933,-0.01901843026280403,-0.017029646784067154,-0.01328391395509243,0.0006996485171839595,0.00032710007508285344,-0.010296745225787163,-0.9999467134475708,-0.0021853866055607796
253,0.4195203,-0.1198481,0.39247426,0.0010926933,-0.019448822364211082,-0.01832784339785576,-0.014089380390942097,0.0006995769217610359,0.0003262943937443197,-0.011012488044798374,-0.9999390840530396,-0.0021853866055607796
254,0.41813788,-0.12115205,0.39140397,0.0010926933,-0.018886219710111618,-0.0183578971773386,-0.013981065712869167,0.0007121134549379349,0.0002934073854703456,-0.010590915568172932,-0.9999436140060425,-0.0021853866055607796
255,0.41523585,-0.12371918,0.38944665,0.0010926933,-0.01715085282921791,-0.017792068421840668,-0.01364849228411913,0.000827245763503015,0.00031397416023537517,-0.010769498534500599,-0.9999415874481201,-0.0021853866055607796
256,0.41364077,-0.1252811,0.38818073,0.0010926933,-0.01664023846387863,-0.018245210871100426,-0.01411505974829197,0.0007687182514928281,0.00041112591861747205,-0.011347425170242786,-0.9999352097511292,-0.0021853866055607796
257,0.4131818,-0.12570705,0.38785547,0.0010926933,-0.016825558617711067,-0.0190157201141119,-0.014834701083600521,0.0007268080953508615,0.0004495337780099362,-0.011108804494142532,-0.9999379515647888,-0.0021853866055607796
258,0.4108143,-0.12823828,0.386002,0.0010926933,-0.01530059427022934,-0.017887063324451447,-0.014451163820922375,0.000814840488601476,0.00024289540306199342,-0.011301543563604355,-0.9999357461929321,-0.0021853866055607796
259,0.40946573,-0.12971058,0.3848336,0.0010926933,-0.014712520875036716,-0.01753164269030094,-0.01462316233664751,0.0008014500490389764,0.00011543762957444414,-0.011048353277146816,-0.9999386668205261,-0.0021853866055607796
260,0.40749165,-0.13197848,0.38291994,0.0010926933,-0.013970611616969109,-0.016538118943572044,-0.014722097665071487,0.0006570686819031835,7.19837989890948e-05,-0.009958738461136818,-0.9999501705169678,-0.0021853866055607796
261,0.4052576,-0.13450731,0.3805006,0.0010926933,-0.01369372010231018,-0.015342148020863533,-0.01502720732241869,0.000298997649224475,0.0003063563781324774,-0.007906515151262283,-0.9999686479568481,-0.0021853866055607796
